(Intercept),mgmt_highest,"s(calcite, k = 6, bs = ""cr"")","s(currents_velocity_mean, k = 6, bs = ""cr"")","s(dhw_max_cumul, k = 6, bs = ""cr"")","s(diffuse_atn_max, k = 6, bs = ""cr"")","s(dissolved_oxygen, k = 6, bs = ""cr"")","s(gebco_depth, k = 6, bs = ""cr"")","s(method_cat, bs = ""re"")","s(par_max, k = 6, bs = ""cr"")","s(ph_mean, k = 6, bs = ""cr"")","s(region, bs = ""re"")","s(score_cn, k = 6, bs = ""cr"")","s(score_cy, k = 6, bs = ""cr"")","s(sst_annualtrend, k = 6, bs = ""cr"")","s(sst_kurtosis, k = 6, bs = ""cr"")","s(sst_max, k = 6, bs = ""cr"")","s(sst_range, k = 6, bs = ""cr"")","s(sst_skewness, k = 6, bs = ""cr"")","s(sst_var, k = 6, bs = ""cr"")","te(longitude, latitude, bs = ""gp"", k = c(10, 10), m = 2)",R^2,Dev_exp,df,logLik,AICc,delta,weight
-1.1457156548382805,+,NA,NA,NA,+,NA,NA,+,+,NA,+,+,+,NA,NA,NA,+,NA,NA,+,0.4532592368465246,49.18849160974711,79,1266.743480641904,-2365.7589600551387,44.5549282971042,1.1401380907652e-10
-1.179319064335307,+,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,+,+,+,NA,NA,NA,NA,+,0.45223819279150146,49.08211707740871,78,1265.1967583406845,-2365.7530953346145,44.560793017628384,1.13679969222033e-10
-1.1550295895168399,+,NA,NA,NA,NA,NA,NA,+,+,+,+,NA,NA,+,NA,+,NA,+,NA,+,0.45293711007484505,49.154162897938946,79,1266.255197208783,-2365.7456464178345,44.568241934408434,1.13257360389913e-10
-1.202064310736283,+,NA,NA,+,+,NA,NA,+,NA,NA,+,+,NA,+,NA,+,NA,NA,NA,+,0.44921706863526556,48.76668697841585,74,1260.6370564886045,-2365.727334253401,44.58655409884204,1.12225099630239e-10
-1.1863455079592826,+,NA,NA,+,NA,+,NA,+,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,0.45026000665353916,48.875441457089806,75,1262.2083020420826,-2365.717242185979,44.59664616626378,1.11660234357474e-10
-1.1741623704127848,+,+,NA,+,NA,NA,+,+,NA,NA,+,NA,+,NA,NA,NA,NA,NA,+,+,0.4504270626279706,48.89326418822416,75,1262.460258332234,-2365.702551478295,44.61133687394795,1.1084305533475e-10
-1.1868495301569435,+,NA,+,+,NA,NA,NA,+,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,0.4502020133643132,48.86939846265075,75,1262.120853608853,-2365.6940671062343,44.61982124600854,1.10373834438699e-10
-1.1625684034699748,+,NA,NA,+,+,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,+,+,+,0.4481993771086109,48.66078230790104,72,1259.1067116690674,-2365.6614455015056,44.652442850737316,1.08588151191e-10
-1.2056942262087735,+,+,NA,+,+,NA,+,+,NA,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.44947084028536033,48.79314038396097,74,1261.0191038725495,-2365.661011752196,44.652876600046966,1.08564603726709e-10
-1.1477185477004699,+,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,NA,NA,NA,NA,+,+,+,+,0.4529963344230472,49.160450966828776,79,1266.3449485762126,-2365.641892172321,44.671996179921734,1.07531693986935e-10
-1.1591317225198796,+,+,+,NA,NA,NA,NA,+,NA,+,+,+,+,NA,NA,NA,NA,NA,NA,+,0.4537949043270273,49.24321825645612,80,1267.5560888297794,-2365.62433549252,44.68955285972288,1.06591875286169e-10
-1.1483624537207098,+,+,NA,NA,NA,NA,NA,+,NA,+,+,NA,+,+,+,NA,NA,NA,NA,+,0.4512698713532757,48.98101695397066,77,1263.7325639317337,-2365.607865167417,44.70602318482588,1.05717678383826e-10
-1.1867527591269282,+,NA,NA,+,+,NA,NA,+,NA,NA,+,+,NA,NA,NA,+,NA,NA,+,+,0.44948185971718735,48.79436244010101,74,1261.0356973631015,-2365.567146323534,44.74674202870892,1.03587089932211e-10
-1.135351137627865,+,NA,NA,NA,+,NA,NA,+,+,NA,+,NA,+,NA,NA,NA,+,+,NA,+,0.4542335102271746,49.290014245023166,81,1268.222048119604,-2365.5578126138043,44.75607573843854,1.03104790304167e-10
-1.1411430385003787,+,NA,+,NA,+,NA,NA,+,+,+,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.45134594640933456,48.988855273062,77,1263.8475031163778,-2365.5496156418217,44.76427271042121,1.02683081539505e-10
-1.1363139798045232,+,NA,NA,NA,NA,+,NA,+,+,+,+,NA,+,NA,NA,NA,NA,NA,+,+,0.4490267319155872,48.74750638679002,74,1260.350624440821,-2365.5454135470313,44.768474805211554,1.02467566001969e-10
-1.1639238412878814,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,NA,NA,+,+,NA,+,+,0.4499918013578652,48.84807555501089,75,1261.8039509440011,-2365.5166147137224,44.79727363852044,1.01002664996856e-10
-1.163985326827505,+,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,NA,+,NA,NA,+,+,NA,+,0.45256041971899175,49.11508802685391,78,1265.6845702329056,-2365.496806082962,44.817082269280945,1.00007240385332e-10
-1.203990094970306,+,+,NA,+,NA,+,+,+,NA,NA,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.4525400207431265,49.11314815718706,78,1265.6536801830432,-2365.4746874906095,44.839200861633344,9.89073240550731e-11
-1.1743185441002022,+,NA,NA,+,NA,+,NA,+,+,NA,+,NA,NA,+,+,NA,NA,NA,NA,+,0.45079606609374356,48.93165281672272,76,1263.0170663478052,-2365.469083665465,44.844804686777934,9.8630582264514e-11
-1.1977028848512719,+,+,+,+,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.4507890334674478,48.93050503468878,76,1263.0064509652263,-2365.467890280903,44.84599807134009,9.85717477122058e-11
-1.1551514944254266,+,+,NA,NA,NA,NA,NA,+,+,+,+,NA,NA,+,+,NA,NA,NA,NA,+,0.45268809717206127,49.1285187859912,79,1265.8779376056978,-2365.4547840283963,44.85910432384662,9.79279064948973e-11
-1.1739641061961297,+,NA,+,+,NA,NA,NA,+,+,NA,+,NA,NA,+,+,NA,NA,NA,NA,+,0.45073867306907345,48.92565967094145,76,1262.9304385422822,-2365.4341855480316,44.87970280421132,9.69244994998029e-11
-1.1856279053547953,+,NA,NA,+,NA,NA,NA,+,+,NA,+,NA,+,NA,+,+,NA,NA,NA,+,0.45294183379690867,49.155505701212014,79,1266.2623554031509,-2365.4179855180814,44.89590283416146,9.61425806547329e-11
-1.1371078182409167,+,NA,NA,NA,NA,NA,NA,+,+,+,+,NA,+,+,NA,NA,NA,NA,+,+,0.4486478057966099,48.70800570597093,73,1259.7806842992711,-2365.3871021152977,44.92678623694519,9.4669379274272e-11
-1.2029843368118764,+,+,+,+,NA,NA,NA,+,NA,NA,+,NA,+,NA,+,NA,NA,NA,NA,+,0.452428441963874,49.10179355861629,78,1265.4847374536873,-2365.381521218799,44.93236713344368,9.44055775043892e-11
-1.1503535563825296,+,NA,NA,NA,NA,NA,NA,+,+,+,+,NA,+,NA,+,+,NA,NA,NA,+,0.45520339531081844,49.39034245550573,82,1269.69657985537,-2365.3497344749926,44.96415387725028,9.29170150239352e-11
-1.1465224431722165,+,NA,+,NA,+,NA,NA,+,NA,+,+,+,+,NA,NA,NA,NA,NA,NA,+,0.4514347295110259,48.997789668214146,77,1263.981662604545,-2365.3415931427653,44.97229520947758,9.25395496684385e-11
-1.1996497407465465,+,NA,NA,+,NA,+,+,+,NA,NA,+,+,NA,NA,NA,NA,+,NA,NA,+,0.4495917619329294,48.80597712167801,74,1261.2012105871363,-2365.32661456607,44.987273786172864,9.18490830764323e-11
-1.1636710347077721,+,NA,NA,+,NA,NA,NA,+,NA,+,+,NA,+,+,NA,NA,NA,NA,+,+,0.45024144815015565,48.873770624194265,75,1262.1803165583842,-2365.321392752242,44.99249560000089,9.16095864581211e-11
-1.1585085041778134,+,NA,NA,+,+,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.44918915814886895,48.76387251032174,74,1260.5950486381785,-2365.2840570687763,45.02983128346659,8.99152967658822e-11
-1.1718209515459583,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,+,+,+,NA,NA,NA,NA,+,+,0.4520549976813001,49.06255586123233,78,1264.9195514337791,-2365.257757748711,45.05613060353198,8.87406810061604e-11
-1.1569191775581655,+,NA,+,+,NA,NA,NA,+,+,NA,+,NA,NA,NA,+,NA,NA,NA,+,+,0.4511370788311163,48.967248927378584,77,1263.5319704578123,-2365.2549515082756,45.05893684396733,8.86162544756146e-11
-1.1797068238210962,+,+,NA,+,+,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,+,0.4478638472383686,48.62595198078194,72,1258.602780144852,-2365.239102980294,45.07478537194902,8.79168108293855e-11
-1.1574095542356027,+,NA,NA,+,NA,+,NA,+,+,NA,+,NA,NA,NA,+,NA,NA,NA,+,+,0.45114638632759374,48.96822492789957,77,1263.5460285763431,-2365.2273771551554,45.086511197087475,8.74028703204332e-11
-1.1970419776202963,+,NA,+,+,NA,NA,NA,+,NA,NA,+,+,NA,NA,NA,+,NA,+,NA,+,0.45182093235225296,49.037781692810576,78,1264.5655036283417,-2365.217029370577,45.09685898166572,8.69518251194535e-11
-1.1849354750319991,+,NA,NA,+,NA,NA,NA,+,NA,+,+,NA,NA,+,+,+,NA,NA,NA,+,0.4504769420850684,48.89808407663693,76,1262.535502114651,-2365.211242535825,45.10264581641786,8.67006008214143e-11
-1.171337230089016,+,NA,NA,NA,NA,NA,+,+,NA,+,+,+,NA,NA,NA,+,+,NA,NA,+,0.44956862142999143,48.803438596818474,74,1261.1663581406065,-2365.193534369105,45.1203539831381,8.59363349043045e-11
-1.1995010118185534,+,NA,+,+,NA,NA,+,+,NA,NA,+,+,NA,NA,NA,NA,+,NA,NA,+,0.4495497984148423,48.80159996160043,74,1261.1380094429055,-2365.1904542486163,45.12343410362655,8.58040896303666e-11
-1.175500935220116,+,NA,NA,+,+,+,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.4483795236353697,48.67962873041457,73,1259.3773997538078,-2365.126419720932,45.18746863131082,8.31003909319094e-11
-1.1425153223325684,+,NA,NA,NA,+,+,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.44928347540287594,48.7737766196071,74,1260.7370133430863,-2365.114487188819,45.19940116342377,8.26060679876535e-11
-1.1650735760004334,+,NA,+,+,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,NA,+,+,+,0.4481817701638596,48.65894878618914,73,1259.0802602231465,-2365.1086461980835,45.20524215415935,8.23651692917317e-11
-1.1370380083069744,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,NA,+,NA,NA,NA,+,+,+,+,0.4518391704413153,49.040623199325914,78,1264.5930851764958,-2365.1072256383663,45.20666271387654,8.23066877425259e-11
-1.1878756037425455,+,NA,NA,+,NA,+,NA,+,NA,+,+,NA,NA,NA,+,+,NA,NA,NA,+,0.4505345498760611,48.904146302092464,76,1262.6224126845568,-2365.063195324507,45.250693027735906,8.05144932017747e-11
-1.1670749993566478,+,NA,NA,+,NA,NA,NA,+,+,+,+,NA,NA,NA,NA,+,NA,NA,+,+,0.45231378266344535,49.089334374929955,78,1265.3111663318202,-2365.0337276318996,45.28016072034325,7.93369015639884e-11
-1.1715507595674253,+,+,NA,+,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.45118467811729257,48.971755528118294,77,1263.603867315593,-2365.0182483568997,45.29563999534321,7.87252328060844e-11
-1.1858784519438152,+,NA,+,+,NA,NA,NA,+,+,+,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.4520104480916115,49.05771112255958,78,1264.852153960582,-2365.015794913975,45.2980934382681,7.86287180838092e-11
-1.1733883073373943,+,NA,+,+,NA,NA,NA,+,NA,NA,+,+,+,NA,NA,NA,NA,NA,+,+,0.44961360648394844,48.808497952522806,75,1261.2341125150301,-2365.0001861167584,45.31370223548447,7.8017456592587e-11
-1.1788087893635042,+,NA,+,+,NA,NA,NA,+,+,+,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.44984730349444435,48.83256778066002,75,1261.5861851063078,-2364.9915036690054,45.32238468323749,7.7679499451815e-11
-1.1859772167951306,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,+,+,NA,NA,+,NA,NA,+,+,0.4504327186485271,48.893714701444516,76,1262.4687901664104,-2364.9850204784752,45.32886787376765,7.74281016393169e-11
-1.1805764399182441,+,NA,+,+,NA,+,NA,+,+,+,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.44984760603237106,48.83264725610356,75,1261.5866409870328,-2364.983930649644,45.329957702598676,7.73859214439097e-11
-1.1897968887239327,+,NA,+,+,NA,NA,NA,+,NA,+,+,NA,NA,NA,+,+,NA,NA,NA,+,0.45054431388613403,48.905155945872444,76,1262.6371441590616,-2364.9750096587645,45.338878693478364,7.70415105867635e-11
-1.1891534322579198,+,NA,+,+,+,NA,+,+,NA,NA,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.4498110152645898,48.828568454302705,75,1261.5315058315457,-2364.9534361463266,45.36045220591632,7.62149485692887e-11
-1.1743188980718025,+,NA,NA,+,+,NA,+,+,NA,+,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.4483139542240776,48.6727477285672,73,1259.2788649569325,-2364.931741368586,45.382146983657094,7.5392683163424e-11
-1.179579205500464,+,+,+,+,NA,NA,NA,+,NA,NA,+,NA,+,NA,NA,NA,NA,NA,+,+,0.44812976087608436,48.65402884115329,73,1259.0021300246165,-2364.903508641611,45.41037971063179,7.43358892362433e-11
-1.1825288261993157,+,NA,NA,+,NA,+,NA,+,+,+,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.45197527382410785,49.05407588580944,78,1264.7989439461624,-2364.8940123438256,45.419876008417305,7.39837679896726e-11
-1.1994066178419625,+,+,NA,+,NA,+,NA,+,NA,NA,+,NA,+,NA,+,NA,NA,NA,NA,+,0.4522592970170648,49.08421064515155,78,1265.2286987567609,-2364.854624965381,45.45926338686195,7.25410079194818e-11
-1.1488016384955602,+,+,NA,NA,NA,+,NA,+,NA,+,+,NA,+,NA,+,NA,NA,NA,NA,+,0.4515272075305974,49.0078510342529,77,1264.1214285452081,-2364.8501265727714,45.4637617794715,7.23780323033077e-11
-1.1667058902844194,+,NA,NA,+,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,+,NA,+,+,+,0.44884753947766454,48.728286804709455,74,1260.0810535044186,-2364.823422185941,45.49046616630176,7.14180500137699e-11
-1.1622458648847553,+,NA,+,+,NA,NA,NA,+,NA,NA,+,NA,+,NA,NA,NA,NA,+,+,+,0.4492557310205285,48.77137303639971,74,1260.695250453104,-2364.785413844144,45.52847450809895,7.0073624494544e-11
-1.1725992777952383,+,NA,NA,+,NA,+,+,+,+,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.4522886662467155,49.08723022180675,78,1265.2731499797626,-2364.7838532737865,45.53003507845642,7.001896841037e-11
-1.173306371927682,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,+,NA,+,+,0.4478173654074381,48.62115747728579,72,1258.5329933436033,-2364.7610925224653,45.55279582977755,6.92266432766735e-11
-1.1982865559166296,+,NA,+,+,NA,NA,NA,+,+,NA,+,+,+,NA,NA,NA,NA,NA,NA,+,0.4495530392903595,48.80187847551141,75,1261.142890345311,-2364.7443252561447,45.569563096098136,6.86486985180264e-11
-1.1638016887898568,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,+,+,NA,NA,+,+,NA,NA,+,0.45196574562131164,49.052872216064195,78,1264.7845307069874,-2364.741317470069,45.57257088217375,6.8545535810553e-11
-1.1764368644738514,+,NA,NA,+,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,+,NA,NA,+,+,0.4520723487919398,49.06420027305399,78,1264.945802788214,-2364.7312567083372,45.58263164390564,6.82015914695661e-11
-1.1567112403631163,+,NA,NA,NA,NA,+,NA,+,+,+,+,+,NA,NA,NA,NA,NA,NA,+,+,0.4501772750425249,48.86702250624219,76,1262.0835533496822,-2364.7116923138624,45.6021960383805,6.75376825879065e-11
-1.1982813307011533,+,NA,NA,+,NA,+,NA,+,+,NA,+,+,+,NA,NA,NA,NA,NA,NA,+,0.4496600673247432,48.81302255580432,75,1261.304095463789,-2364.679829184979,45.634059167263786,6.64702273394523e-11
-1.1262727885972914,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,+,+,+,+,0.45353647734779035,49.2171960811347,80,1267.1639553573084,-2364.6768067399425,45.637081612300335,6.63698518990181e-11
-1.1674969529893622,+,+,NA,NA,NA,+,NA,+,NA,+,+,NA,NA,NA,NA,NA,+,+,NA,+,0.45185816628404585,49.041964916174535,78,1264.6218136547761,-2364.651980657673,45.66190769456989,6.55510923583061e-11
-1.1713733040246133,+,NA,NA,+,NA,NA,NA,+,+,NA,+,+,NA,+,NA,NA,NA,NA,+,+,0.45099705381641886,48.95224772789346,77,1263.320504301034,-2364.6506710953454,45.6632172568975,6.5508184786831e-11
-1.1512699179040191,+,NA,+,NA,+,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.4520907204031488,49.06596852709964,78,1264.9735990145784,-2364.6434212369627,45.67046711528019,6.52711521283795e-11
-1.1815387714329446,+,NA,NA,+,NA,NA,NA,+,+,+,+,NA,NA,+,NA,+,NA,NA,NA,+,0.4517183048480019,49.02730852410275,78,1264.4103166774555,-2364.634622268279,45.67926608396374,6.49846234679563e-11
-1.1731028646550892,+,+,+,NA,NA,NA,NA,+,NA,+,+,NA,NA,NA,NA,NA,+,+,NA,+,0.4520727898564042,49.064290169156116,78,1264.946470107316,-2364.605534276263,45.70835407597997,6.40463271918851e-11
-1.1970862405080966,+,NA,+,+,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,+,NA,NA,NA,+,0.4514332629786564,48.997664702315305,77,1263.979446361967,-2364.595348247563,45.71854010467996,6.37209675623495e-11
-1.1386553920472924,+,NA,NA,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,+,NA,+,+,+,0.45111318112957444,48.96439494362802,77,1263.4958762664703,-2364.5950020424734,45.71888630976946,6.37099382553387e-11
-1.1969192578131007,+,NA,NA,+,NA,+,NA,+,+,NA,+,+,NA,NA,NA,+,NA,NA,NA,+,0.45150457572297276,49.00509273246668,77,1264.0872219597536,-2364.581283701635,45.732604650607755,6.32744362302209e-11
-1.155046681446,+,NA,NA,NA,+,NA,NA,+,+,+,+,NA,NA,NA,NA,+,+,NA,NA,+,0.44737904796747996,48.5755657383472,72,1257.8752018932696,-2364.5789012329387,45.73498711930415,6.31991064250543e-11
-1.1876482712018388,+,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,+,NA,NA,+,+,NA,NA,+,0.4514956317105693,49.00492793920475,77,1264.0737040241388,-2364.5704985379743,45.74338981426854,6.29341420119309e-11
-1.2060243029830684,+,NA,NA,+,+,NA,+,+,NA,NA,+,+,NA,NA,NA,+,NA,NA,NA,+,0.45053046789784446,48.90354926130004,76,1262.6162540673567,-2364.569984157622,45.74390419462088,6.29179580501269e-11
-1.1612847515792355,+,+,NA,NA,NA,NA,NA,+,+,+,+,+,NA,NA,NA,NA,NA,NA,+,+,0.4518432022441865,49.04022938808906,78,1264.5991826148604,-2364.554565965821,45.7593223864219,6.24347822947039e-11
-1.1437425709356148,+,NA,NA,NA,+,NA,+,+,NA,+,+,NA,NA,+,NA,NA,NA,+,NA,+,0.4491705644659236,48.762009236184035,74,1260.567064615663,-2364.532785930547,45.78110242169578,6.17585551600093e-11
-1.122998035227206,+,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,+,NA,+,NA,NA,NA,+,+,0.44878238917150715,48.722147608619935,74,1259.9830653509464,-2364.5272525027863,45.786635849456616,6.15879230621551e-11
-1.1578904489657076,+,+,NA,NA,NA,+,NA,+,+,+,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.45303521738221597,49.16474018419553,80,1266.4038789287608,-2364.5140323928877,45.79985595935523,6.11821660220545e-11
-1.1695651922230275,+,+,NA,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,+,NA,+,NA,+,0.45257012871651103,49.1159163657843,79,1265.699272915371,-2364.5078447134247,45.80604363881821,6.0993170717301e-11
-1.159819338440868,+,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,NA,+,+,NA,NA,NA,+,+,0.45029126455020485,48.87909419298111,76,1262.2554398406248,-2364.4750695234125,45.838818828830426,6.0001784739956e-11
-1.1900644784261862,+,+,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,NA,NA,+,NA,NA,+,+,0.4490417329658717,48.749001462249794,74,1260.373195481381,-2364.457944019401,45.85594433284177,5.94901977593754e-11
-1.14479314035959,+,NA,NA,NA,+,+,NA,+,+,+,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.45014210093561036,48.86365570846871,76,1262.0305209800922,-2364.453843676075,45.860044676167945,5.93683575810149e-11
-1.1406219340852106,+,NA,NA,NA,+,NA,NA,+,+,+,+,NA,NA,+,+,NA,NA,NA,NA,+,0.44985301985578485,48.83345163574573,75,1261.594798875178,-2364.394076850301,45.919811501941695,5.76204748618382e-11
-1.186206804830329,+,+,NA,+,NA,NA,+,+,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,+,0.4510092925945772,48.953727295268024,77,1263.3389851858014,-2364.3916766930815,45.92221165916135,5.7551367238053e-11
-1.1758115958120536,+,NA,NA,+,NA,+,NA,+,+,+,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.44957507491913784,48.80426116162809,75,1261.1760777424922,-2364.358981425416,45.95490692682688,5.66181869866261e-11
-1.1557976124905291,+,+,NA,NA,NA,NA,NA,+,NA,+,+,NA,+,NA,NA,+,NA,NA,+,+,0.4495367326672788,48.80053417761107,75,1261.1183321384915,-2364.3481860369147,45.965702315328144,5.63134026306235e-11
-1.1470990277590924,+,NA,+,NA,NA,NA,+,+,NA,+,+,NA,+,NA,NA,NA,NA,+,NA,+,0.4535600830931946,49.21901302230742,80,1267.1997666874495,-2364.3348307012957,45.9790576509472,5.59386131870265e-11
-1.1701830308048464,+,NA,+,+,+,NA,NA,+,NA,NA,+,NA,NA,NA,+,NA,NA,NA,+,+,0.447945728102515,48.63468947140602,73,1258.725728569301,-2364.3135247982614,46.000363553981515,5.53458647188344e-11
-1.1269463161583353,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,+,+,NA,NA,NA,+,+,+,+,0.4523043223767961,49.089189807383264,79,1265.2968469831646,-2364.2734757393846,46.04041261285829,5.42486124660989e-11
-1.1957904093644431,+,+,+,+,NA,NA,NA,+,+,NA,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.4505884614992768,48.91012827520696,76,1262.7037552481818,-2364.250203846748,46.063684505495075,5.36210368227252e-11
-1.2009637387641086,+,NA,+,+,+,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,0.4473369337139391,48.570925176630006,72,1257.8120276943785,-2364.2246444770626,46.08924387518027,5.29401369809323e-11
-1.1860407752366273,+,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,+,NA,NA,+,NA,+,NA,+,0.4525873351424866,49.11814699567644,79,1265.7253298626745,-2364.201947858905,46.1119404933379,5.23427520095727e-11
-1.1413887296232292,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,+,+,+,NA,NA,NA,NA,+,+,0.4481500106368179,48.65586564840321,73,1259.032549058746,-2364.1754857740725,46.13840257817037,5.16547642716158e-11
-1.1911431423184526,+,NA,+,+,NA,NA,NA,+,NA,NA,+,+,+,+,NA,NA,NA,NA,NA,+,0.44861802358530856,48.70460750119056,74,1259.7359056865598,-2364.1378828042825,46.17600554796036,5.06926509229593e-11
-1.1473731354561143,+,NA,NA,NA,NA,NA,+,+,+,+,+,NA,NA,NA,+,+,NA,NA,NA,+,0.45446519492482407,49.31341694974415,82,1268.574043701656,-2364.1285280239063,46.18536032833663,5.04560952777285e-11
-1.1438117189124535,+,NA,+,NA,+,NA,NA,+,+,+,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.452559730840009,49.11529827526833,79,1265.6835270487115,-2364.10104743159,46.21284092065298,4.9767554793471e-11
-1.1866591508382933,+,NA,NA,+,+,NA,+,+,NA,NA,+,NA,NA,NA,NA,+,NA,+,NA,+,0.45024004640229676,48.87326823131598,76,1262.1782028168343,-2364.0978302043823,46.21605814786062,4.96875623834901e-11
-1.1373529900858415,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,+,+,+,NA,NA,+,+,NA,+,0.452066376765378,49.06417944848605,78,1264.9367673197012,-2364.089404756363,46.224483595879974,4.94786826816388e-11
-1.1542906015567957,+,NA,+,NA,NA,NA,NA,+,NA,+,+,NA,+,NA,+,NA,NA,+,NA,+,0.4524212023474822,49.10095654975961,79,1265.473777055496,-2364.078622621444,46.2352657307988,4.9212657489681e-11
-1.1609570511553144,+,+,NA,+,+,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.447727394927672,48.611771862051924,72,1258.3979303275346,-2364.0495393359633,46.26434901627954,4.85022027152345e-11
-1.165965606533631,+,+,NA,NA,NA,NA,+,+,NA,+,+,+,NA,NA,+,NA,NA,NA,NA,+,0.4527128509875309,49.13086458153917,79,1265.9154324545984,-2364.038684477862,46.27520387438108,4.82396735249116e-11
-1.1992419496126947,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,+,+,+,NA,+,NA,NA,NA,+,0.4499362218030525,48.84183997156903,76,1261.7201828780037,-2364.0308600206295,46.28302833161342,4.80513175797126e-11
-1.2025277705982163,+,+,NA,+,NA,NA,NA,+,NA,+,+,NA,NA,NA,NA,+,+,NA,NA,+,0.45220241595575583,49.07777669635875,79,1265.1426143169456,-2364.024784435004,46.28910391723866,4.79055691214244e-11
-1.1218812642168086,+,NA,NA,NA,NA,NA,+,+,+,NA,+,NA,+,NA,NA,NA,+,NA,+,+,0.45093228963067256,48.94684849720441,77,1263.2227154935003,-2364.0117393469222,46.30214900532064,4.75941197622821e-11
-1.1839341159956,+,NA,+,+,+,NA,NA,+,NA,NA,+,+,NA,NA,NA,NA,NA,NA,+,+,0.4479255675009399,48.63234736712461,73,1258.6954546734391,-2364.0008574404205,46.31303091182235,4.73358655931825e-11
-1.1866880972997043,+,NA,NA,+,+,NA,+,+,NA,NA,+,NA,+,NA,+,NA,NA,NA,NA,+,0.4522800597032861,49.086390668411035,79,1265.260123467425,-2363.986594127916,46.327294224327034,4.69994833782415e-11
-1.1535897144115088,+,NA,NA,NA,NA,NA,NA,+,+,+,+,+,NA,+,NA,NA,NA,NA,+,+,0.44967510798303534,48.81467794747478,75,1261.326752144452,-2363.917609570517,46.39627878172587,4.54060034550556e-11
-1.133833648727794,+,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,NA,+,NA,NA,NA,+,+,+,0.4471355771980168,48.55006756614467,72,1257.510045961327,-2363.8900570274996,46.42383132474333,4.47847670094216e-11
-1.2114707469286408,+,+,+,+,+,NA,NA,+,NA,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.4472144999398415,48.558182808084034,72,1257.6283961764013,-2363.867959725438,46.445928626804744,4.42926792063128e-11
-1.1332770964007495,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,+,+,+,NA,NA,NA,+,NA,+,0.4535392698752474,49.21739923810546,81,1267.1681917081003,-2363.86652421533,46.44736413691271,4.42608993184099e-11
