project,tags,country,site,latitude,longitude,management,management_rules,sample_date,Protocol,HardCoralCover
2014_Macmon_Bua_Ra_Ovalau_Kubulau,WCS Fiji,Fiji,NTRFN1,-17.509,178.382,Ra_LMMA,access restriction,2014-04-05,benthicpit_percent_cover_benthic_category_avg_Hard coral,31.67
2014_Macmon_Bua_Ra_Ovalau_Kubulau,WCS Fiji,Fiji,NTRFN7,-17.516,178.398,Ra_LMMA,access restriction,2014-04-05,benthicpit_percent_cover_benthic_category_avg_Hard coral,28.5
2014_Macmon_Bua_Ra_Ovalau_Kubulau,WCS Fiji,Fiji,NTRFT4,-17.495,178.38,Ra_Tabu,periodic closure,2014-04-04,benthicpit_percent_cover_benthic_category_avg_Hard coral,43.83
2014_Macmon_Bua_Ra_Ovalau_Kubulau,WCS Fiji,Fiji,NTRFT5,-17.499,178.381,Ra_Tabu,periodic closure,2014-04-04,benthicpit_percent_cover_benthic_category_avg_Hard coral,33.5
2014_Macmon_Bua_Ra_Ovalau_Kubulau,WCS Fiji,Fiji,NTRFT7,-17.496,178.378,Ra_Tabu,periodic closure,2014-04-04,benthicpit_percent_cover_benthic_category_avg_Hard coral,38.5
2014_Macmon_Bua_Ra_Ovalau_Kubulau,WCS Fiji,Fiji,NTRFT8,-17.501,178.376,Ra_Tabu,periodic closure,2014-04-04,benthicpit_percent_cover_benthic_category_avg_Hard coral,21.5
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Mauritius,ALR/ALLC,-19.97894,57.63264,Open Access [Open Access],open access,2016-03-25,quadrat_benthic_percent_percent_hard_avg_avg,97.5
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,Ambarinidada_11,-12.915278,48.606917,Ankarea restricted [WCS Madagascar],gear restriction,2016-04-16,quadrat_benthic_percent_percent_hard_avg_avg,59.3
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,Ambatofisaka_19,-13.604278,47.811028,Ankivonjy restricted [WCS Madagascar],gear restriction,2016-04-20,quadrat_benthic_percent_percent_hard_avg_avg,47
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,Ambatomilay_18,-13.605056,47.804944,Ankivonjy restricted [WCS Madagascar],gear restriction,2016-04-20,quadrat_benthic_percent_percent_hard_avg_avg,26
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,Amparimilay_10,-12.886194,48.562361,Ankarea restricted [WCS Madagascar],gear restriction,2016-04-16,quadrat_benthic_percent_percent_hard_avg_avg,74
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,Andravona_08,-22.469360000000002,43.23638,Soariake restricted [WCS Madagascar],gear restriction,2016-03-19,quadrat_benthic_percent_percent_hard_avg_avg,35
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,Andravona_12,-22.44011,43.23909,Soariake restricted [WCS Madagascar],gear restriction,2016-03-19,quadrat_benthic_percent_percent_hard_avg_avg,24
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,Andravona_12,-22.44011,43.23909,Soariake restricted [WCS Madagascar],gear restriction,2016-03-21,quadrat_benthic_percent_percent_hard_avg_avg,67
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,Anka_01,-22.6229,43.2573,Soariake restricted [WCS Madagascar],gear restriction,2016-04-17,quadrat_benthic_percent_percent_hard_avg_avg,65.5
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,Ankarea_03,-12.845278,48.574083,Ankarea no-take,no take,2016-04-13,quadrat_benthic_percent_percent_hard_avg_avg,83.3
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,Ankaso_15,-13.486944,47.978222,Ankivonjy no-take,no take,2016-04-18,quadrat_benthic_percent_percent_hard_avg_avg,52.5
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,Ankivonjy_14,-13.502278,47.95105,Ankivonjy no-take,no take,2016-04-18,quadrat_benthic_percent_percent_hard_avg_avg,61.8
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Anoi Itam,5.842690278,95.37351944,Panglima Laut [inside],"gear restriction, access restriction",2016-06-03,quadrat_benthic_percent_percent_hard_avg_avg,72
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,Antsoa_07,-12.985736,48.577917,Ankarea no-take,no take,2016-04-15,quadrat_benthic_percent_percent_hard_avg_avg,75.8
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Mauritius,Bain Boeuf,-19.98472,57.59736,Open Access [Open Access],open access,2016-03-18,quadrat_benthic_percent_percent_hard_avg_avg,71
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Mauritius,Balaclava public Beach,-20.08026,57.51082,Open Access [Open Access],open access,2016-03-23,quadrat_benthic_percent_percent_hard_avg_avg,84
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Maldives,Bandos,4.26903,73.48879,Resort House Reef,no take,2016-04-23,quadrat_benthic_percent_percent_hard_avg_avg,23.5
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Batee Meurenon,5.873513056,95.26466306,Tourism Zone [Zona Pariwisata],no take,2016-06-02,quadrat_benthic_percent_percent_hard_avg_avg,61
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,Beangovo_04,-13.002778,48.497639,Ankarea no-take,no take,2016-04-14,quadrat_benthic_percent_percent_hard_avg_avg,45.3
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,Beko_03,-22.52076,43.24406,Soariake No Take,no take,2016-03-18,quadrat_benthic_percent_percent_hard_avg_avg,45
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,Beko_03,-22.52076,43.24406,Soariake No Take,no take,2016-04-18,quadrat_benthic_percent_percent_hard_avg_avg,63.3
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Mauritius,Bel Ombre Coral Garden,-20.51066,57.4121,Open Access [Open Access],open access,2016-03-17,quadrat_benthic_percent_percent_hard_avg_avg,61.3
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Mauritius,Bel Ombre Kayak,-20.51217,57.41544,Open Access [Open Access],open access,2016-03-17,quadrat_benthic_percent_percent_hard_avg_avg,60.8
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Bengkoang,-5.74239,110.41747,Karimunjawa core [No Take Zone],no take,2016-05-16,quadrat_benthic_percent_percent_hard_avg_avg,46.9
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Benteng,5.845705,95.373215,Panglima Laut [inside],"gear restriction, access restriction",2016-05-31,quadrat_benthic_percent_percent_hard_avg_avg,66
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Beurawang,5.777511111,95.33685194,Open Access [Open Access],open access,2016-06-02,quadrat_benthic_percent_percent_hard_avg_avg,42
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",India,Black Tangs,10.576632,72.627123,Open Access [Open Access],open access,2016-04-30,quadrat_benthic_percent_percent_hard_avg_avg,30.9
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Cemara Kecil 1,-5.83129,110.38224,Karimunjawa core [No Take Zone],no take,2016-05-12,quadrat_benthic_percent_percent_hard_avg_avg,66
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Cendekian,-5.80419,110.55876,Open Access [Open Access],open access,2016-05-08,quadrat_benthic_percent_percent_hard_avg_avg,54
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",India,Cheriyam Reef,10.14473475559879,73.66480151520778,Open Access [Open Access],open access,2016-05-11,quadrat_benthic_percent_percent_hard_avg_avg,32.1
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",India,Cheriyam Reef shallow,10.144541183769036,73.66491976009996,Open Access [Open Access],open access,2016-05-11,quadrat_benthic_percent_percent_hard_avg_avg,8.3
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",India,Chester island,11.5845361,92.5764056,Mahatma Gandhi,no take,2016-05-16,quadrat_benthic_percent_percent_hard_avg_avg,21.8
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Fiji,Fiji1,-17.11317,179.06367,Vatuira_MPA [Conservation Park],no take,2016-03-10,quadrat_benthic_percent_percent_hard_avg_avg,20.3
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Fiji,Fiji10,-17.58183,178.98067,Vatuira_LMMA,access restriction,2016-03-09,quadrat_benthic_percent_percent_hard_avg_avg,55
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Fiji,Fiji11,-18.08467,179.263,Vatuira_LMMA,access restriction,2016-03-07,quadrat_benthic_percent_percent_hard_avg_avg,39.2
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Fiji,Fiji2,-17.1365,178.525,Vatuira_MPA [Conservation Park],no take,2016-03-12,quadrat_benthic_percent_percent_hard_avg_avg,26.8
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Fiji,Fiji3,-17.13433,178.52017,Vatuira_LMMA,access restriction,2016-03-12,quadrat_benthic_percent_percent_hard_avg_avg,45.9
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Fiji,Fiji4,-17.27817,178.462,Vatuira_LMMA,access restriction,2016-03-14,quadrat_benthic_percent_percent_hard_avg_avg,24.8
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Fiji,Fiji5,-17.01097,179.02518,Vatuira_MPA [Conservation Park],no take,2016-03-11,quadrat_benthic_percent_percent_hard_avg_avg,12
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Fiji,Fiji6,-17.06667,178.595,Vatuira_LMMA,access restriction,2016-03-13,quadrat_benthic_percent_percent_hard_avg_avg,38.6
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Fiji,Fiji7,-17.17,178.229,Vatuira_LMMA,access restriction,2016-03-12,quadrat_benthic_percent_percent_hard_avg_avg,11
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Fiji,Fiji9,-18.10167,179.26333,Vatuira_LMMA,access restriction,2016-03-08,quadrat_benthic_percent_percent_hard_avg_avg,48.8
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Gapang,5.85416157,95.27371142,Open Access [Open Access],open access,2016-06-02,quadrat_benthic_percent_percent_hard_avg_avg,72
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Gili Gede Barat,-8.72875,115.9167,gita nada Protection zone,no take,2016-04-24,quadrat_benthic_percent_percent_hard_avg_avg,63.3
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Gili Lawang Gear,-8.2972222,116.687986,Sulat Lawang Sustainable Fishing Zone,gear restriction,2016-07-01,quadrat_benthic_percent_percent_hard_avg_avg,76.5
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Gili Lawang Open,-8.293725,116.707408,Open Access [Open Access],open access,2016-07-02,quadrat_benthic_percent_percent_hard_avg_avg,49
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Gili Layar,-8.728665943844314,115.91056823730469,gita nada Protection zone,no take,2016-04-23,quadrat_benthic_percent_percent_hard_avg_avg,76.9
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Gili Nanggu Barat Laut,-8.71634,116.0059,gita nada Protection zone,no take,2016-04-24,quadrat_benthic_percent_percent_hard_avg_avg,55
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Gili Rengit Utara (Gili Rengit),-8.71147,115.9141,gita nada Protection zone,no take,2016-04-23,quadrat_benthic_percent_percent_hard_avg_avg,62.6
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Gili Sudak Barat Laut,-8.7206111,116.021,gita nada Fisheries Utilization,"gear restriction, species restriction",2016-04-23,quadrat_benthic_percent_percent_hard_avg_avg,41.5
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Gili Sulat Core,-8.337325,116.723861,Sulat Lawang Core Zone [No Take Zone],no take,2016-07-01,quadrat_benthic_percent_percent_hard_avg_avg,58
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Gili Sulat Tourist,-8.3158167,116.705233,Sulat Lawang Tourism Zone,no take,2016-07-01,quadrat_benthic_percent_percent_hard_avg_avg,75
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Gleang Island,-5.880232,110.359395,Karimunjawa core [No Take Zone],no take,2016-05-17,quadrat_benthic_percent_percent_hard_avg_avg,65.9
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Gosong Tengah,-5.7998,110.51065,Karimunjawa core [No Take Zone],no take,2016-05-10,quadrat_benthic_percent_percent_hard_avg_avg,37.1
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Mauritius,Grand Gaube,-19.99747,57.67036,Open Access [Open Access],open access,2016-03-04,quadrat_benthic_percent_percent_hard_avg_avg,73.7
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",India,Havelock_Minerva Ledge,12.03018007,93.01197346,Rani Jhansi,no take,2016-05-13,quadrat_benthic_percent_percent_hard_avg_avg,14
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",India,Henry Lawrence_Imlidera,12.21336,93.05965871,Rani Jhansi,no take,2016-05-10,quadrat_benthic_percent_percent_hard_avg_avg,16.3
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Jaboi,5.799778889,95.34604611,Open Luar Kawasan [Luar Kawasan],open access,2016-06-02,quadrat_benthic_percent_percent_hard_avg_avg,54
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",India,Japanese Garden,10.85117470669178,72.19572739670721,Open Access [Open Access],open access,2016-05-02,quadrat_benthic_percent_percent_hard_avg_avg,23.6
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",India,Japanese Garden shallow,10.850483263865584,72.19517759619984,Open Access [Open Access],open access,2016-05-02,quadrat_benthic_percent_percent_hard_avg_avg,23.5
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",India,Jetty Point,10.067901688769552,73.64974367854035,Open Access [Open Access],open access,2016-05-13,quadrat_benthic_percent_percent_hard_avg_avg,26.6
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",India,Jetty Point shallow,10.068009755078506,73.64887464284817,Open Access [Open Access],open access,2016-05-13,quadrat_benthic_percent_percent_hard_avg_avg,22.6
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",India,John Lawrence_Pilot Reef,12.06396542,93.0589437,Rani Jhansi,no take,2016-05-09,quadrat_benthic_percent_percent_hard_avg_avg,11.2
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",India,Kadmat Lagoon,11.128612,72.734578,Open Access [Open Access],open access,2016-05-08,quadrat_benthic_percent_percent_hard_avg_avg,65.7
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",India,Kalpeni Lagoon,10.091129,73.640065,Open Access [Open Access],open access,2016-05-11,quadrat_benthic_percent_percent_hard_avg_avg,39.3
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Karang Kapal,-5.89937,110.24403,Karimunjawa core [No Take Zone],no take,2016-05-23,quadrat_benthic_percent_percent_hard_avg_avg,50.5
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Katang 2,-5.802959,110.164412,Karimunjawa core [No Take Zone],no take,2016-05-21,quadrat_benthic_percent_percent_hard_avg_avg,54.6
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",India,Kayani's Reef,11.133097365344227,72.7209946726247,Open Access [Open Access],open access,2016-05-06,quadrat_benthic_percent_percent_hard_avg_avg,28.2
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",India,Kayani's Reef shallow,11.131911066191847,72.72322455911083,Open Access [Open Access],open access,2016-05-06,quadrat_benthic_percent_percent_hard_avg_avg,17.2
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Kembar Island,-5.743575,110.19561,Karimunjawa core [No Take Zone],no take,2016-05-20,quadrat_benthic_percent_percent_hard_avg_avg,40.9
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,Kisimani_16,-13.558944,48.095389,Ankivonjy no-take,no take,2016-04-19,quadrat_benthic_percent_percent_hard_avg_avg,51
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",India,Lighthouse Point,10.08070315947505,73.64930480374355,Open Access [Open Access],open access,2016-05-13,quadrat_benthic_percent_percent_hard_avg_avg,32.4
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",India,Lighthouse Point shallow,10.083430136161851,73.6499437030401,Open Access [Open Access],open access,2016-05-13,quadrat_benthic_percent_percent_hard_avg_avg,14.2
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Lucas Reefs,5.88345,95.24502,Tourism Zone [Zona Pariwisata],no take,2016-06-01,quadrat_benthic_percent_percent_hard_avg_avg,63
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,Madiro_17,-13.522056,48.026778,Ankivonjy restricted [WCS Madagascar],gear restriction,2016-04-19,quadrat_benthic_percent_percent_hard_avg_avg,52.5
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",India,Manta Point,10.916336760243155,72.2967220032898,Open Access [Open Access],open access,2016-05-03,quadrat_benthic_percent_percent_hard_avg_avg,37.9
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",India,Manta Point shallow,10.917169,72.299195,Open Access [Open Access],open access,2016-05-03,quadrat_benthic_percent_percent_hard_avg_avg,24.2
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,Marotogny_20,-13.581056,47.901556,Ankivonjy restricted [WCS Madagascar],gear restriction,2016-04-21,quadrat_benthic_percent_percent_hard_avg_avg,43.8
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Menjangan Besar,-5.89806,110.43379,Fisheries Utilization [Zona Perikanan],"gear restriction, species restriction",2016-05-06,quadrat_benthic_percent_percent_hard_avg_avg,52.3
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Menjangan Kecil,-5.90131,110.40563,Karimunjawa core [No Take Zone],no take,2016-05-06,quadrat_benthic_percent_percent_hard_avg_avg,40.9
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Menyawakan,-5.79817,110.34733,Karimunjawa core [No Take Zone],no take,2016-05-15,quadrat_benthic_percent_percent_hard_avg_avg,59.4
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,NosyFisaka_02,-12.82581,48.592333000000004,Ankarea no-take,no take,2016-04-13,quadrat_benthic_percent_percent_hard_avg_avg,81.5
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,NosyKaine_09,-13.024583,48.537444,Ankarea restricted [WCS Madagascar],gear restriction,2016-04-15,quadrat_benthic_percent_percent_hard_avg_avg,87.9
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,NosyKarabo_06,-12.996556,48.562083,Ankarea restricted [WCS Madagascar],gear restriction,2016-04-14,quadrat_benthic_percent_percent_hard_avg_avg,87.9
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,NosyLava_01,-12.74733,48.670833,Ankarea no-take,no take,2016-04-13,quadrat_benthic_percent_percent_hard_avg_avg,86.6
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,NosyVazoana_05,-12.883389,48.634833,Ankarea restricted [WCS Madagascar],gear restriction,2016-04-14,quadrat_benthic_percent_percent_hard_avg_avg,79.3
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,Plateau_13,-13.500222,47.882472,Ankivonjy no-take,no take,2016-04-18,quadrat_benthic_percent_percent_hard_avg_avg,19.1
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Mauritius,Pointe D'Esny,-20.41494,57.72723,Open Access [Open Access],open access,2016-03-13,quadrat_benthic_percent_percent_hard_avg_avg,72.5
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",India,Potato Patch,11.212334008212054,72.77817779687524,Open Access [Open Access],open access,2016-05-07,quadrat_benthic_percent_percent_hard_avg_avg,27.5
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",India,Potato Patch shallow,11.21201849457944,72.77785558914633,Open Access [Open Access],open access,2016-05-07,quadrat_benthic_percent_percent_hard_avg_avg,18.5
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Pulau Badi,-4.9720167,119.284125,Open Access [Open Access],open access,2016-07-18,quadrat_benthic_percent_percent_hard_avg_avg,69.5
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Pulau Bontosua,-4.9211833,119.317086,Spermonde locally managed MPA,no take,2016-07-17,quadrat_benthic_percent_percent_hard_avg_avg,77.5
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Pulau Tengah,-5.80877,110.511626,Karimunjawa core [No Take Zone],no take,2016-05-10,quadrat_benthic_percent_percent_hard_avg_avg,28.8
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,Ratapenjiky_12,-12.938222,48.583028,Ankarea restricted [WCS Madagascar],gear restriction,2016-04-16,quadrat_benthic_percent_percent_hard_avg_avg,73.3
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",India,Red skin,11.5744083,92.5939944,Mahatma Gandhi,no take,2016-05-18,quadrat_benthic_percent_percent_hard_avg_avg,20.6
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Maldives,Reethi Beach West,5.25781,73.16335,Resort House Reef,no take,2016-05-01,quadrat_benthic_percent_percent_hard_avg_avg,25.7
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Reuteuk,5.857248889,95.36137889,Panglima Laut [inside],"gear restriction, access restriction",2016-05-31,quadrat_benthic_percent_percent_hard_avg_avg,60
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Rubiah Channel,5.883753056,95.25491,Tourism Zone [Zona Pariwisata],no take,2016-06-01,quadrat_benthic_percent_percent_hard_avg_avg,55
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Indonesia,Rubiah Sea Garden,5.881451944,95.260645,Tourism Zone [Zona Pariwisata],no take,2016-06-01,quadrat_benthic_percent_percent_hard_avg_avg,70
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,Sal_N1_11,-22.60613,43.25129,Soariake restricted [WCS Madagascar],gear restriction,2016-03-20,quadrat_benthic_percent_percent_hard_avg_avg,48.3
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,Sal_N2_02,-22.65238,43.27366,Soariake No Take,no take,2016-03-17,quadrat_benthic_percent_percent_hard_avg_avg,39.4
2016 bleaching surveys,"WCS Indonesia, WCS Fiji, WCS",Madagascar,Sal_N2_05,-22.53797,43.243,Soariake restricted [WCS Madagascar],gear restriction,2016-03-18,quadrat_benthic_percent_percent_hard_avg_avg,35
